13	13	13	13	2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	13	1
13	13	13	13	2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	15	15	15	88	15	15	15	15	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	88	88	88	15	15	15	15	88	88	88	1	1	88	88	88	88	88	88	88	15	15	15	15	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	29	30	13	13
13	13	13	13	2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	15	15	15	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1	1	1	1	1	88	88	88	88	88	88	15	15	15	88	88	88	88	88	15	15	15	88	88	88	88	88	88	88	1	1	1	1	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	41	42	13	13
13	13	13	13	2	1	1	1	1	1	1	1	1	15	15	15	88	15	15	15	88	15	15	15	88	88	1	1	1	15	15	15	88	88	88	1	1	88	88	88	13	13	13	13	13	13	13	13	88	15	15	15	88	88	1	1	1	88	15	15	15	88	1	1	1	88	88	88	88	88	88	88	13	13	1	13	88	88	88	88	88	88	88	1	1	88	88	88	13	13	1	13	88	1	1	88	88	1	1	88	88	1	1	88	88	1	1	88	88	1	1	1	1	13	13
13	13	13	13	13	13	13	13	13	13	13	13	2	1	1	1	1	1	1	1	1	1	1	1	1	1	13	13	13	1	1	1	1	88	88	13	13	88	88	88	13	13	13	1	1	13	13	13	1	1	1	1	1	1	13	13	13	1	1	1	1	1	13	13	13	88	88	88	88	88	88	88	13	13	13	13	88	88	88	88	88	88	88	13	13	88	88	88	13	13	13	13	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	13	13	13	13	13	13
13	13	13	13	13	13	13	13	13	13	13	13	2	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	4	4	37	37	4	4	4	37	37	37	13	13	37	37	37	13	37	37	13	37	37	13	37	37	13	37	37	13	37	37	13	37	7	7	7	7	7	7	7	37	13	37	37	7	7	7	7	7	7	7	37	37	7	7	7	37	13	37	37	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	13	13	13	13	13	13
13	13	13	13	13	13	13	13	13	13	13	13	2	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	13	13	13	13	13	13
13	13	13	13	13	13	13	13	13	13	13	13	2	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	13	13	13	13	13	13
13	13	13	13	13	13	13	13	13	13	13	13	2	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	13	13	13	13	13	13
13	13	13	13	13	13	13	13	13	13	13	13	2	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	13	13	13	13	13	13
13	13	13	13	13	13	13	13	13	13	13	13	2	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	13	13	13	13	13	13
13	13	13	13	13	13	13	13	13	13	13	13	2	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	13	13	13	13	13	13
13	13	13	13	13	13	13	13	13	13	13	13	2	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	13	13	13	13	13	13
